time,x,y,z,yaw
1768965559.5469272,0.5204911999833834,-2.315990187099366e-13,0.0,-4.8756972132362036e-12
1768965559.5973673,0.5306911999833521,-2.8249721261420213e-13,0.0,-5.103157540232576e-12
1768965559.6469662,0.5510911999832888,-3.9113127834947043e-13,0.0,-5.547633587373456e-12
1768965559.6970198,0.5612911999832573,-4.488482918625497e-13,0.0,-5.769678192298491e-12
1768965559.7469716,0.581691199983194,-5.710827443843486e-13,0.0,-6.214154239439371e-12
1768965559.7973049,0.5918911999831624,-6.356000093162868e-13,0.0,-6.436198844364406e-12
1768965559.8469741,0.6020911999831309,-7.023840440630426e-13,0.0,-6.658630286580251e-12
1768965559.897049,0.6224911999830673,-8.427519007706638e-13,0.0,-7.10271949643032e-12
1768965559.9486868,0.6326911999830358,-9.163359548339042e-13,0.0,-7.325150938646165e-12
1768965559.997512,0.642891199983004,-9.921864885839915e-13,0.0,-7.547582380862013e-12
1768965560.0469608,0.6632911999829407,-1.1506876334262488e-12,0.0,-7.992058428002898e-12
1768965560.0973794,0.673491199982909,-1.233338244518418e-12,0.0,-8.214103032927936e-12
1768965560.1470194,0.6836911999828774,-1.318255857527779e-12,0.0,-8.436534475143783e-12
1768965560.2010236,0.7040911999828141,-1.4948906386582302e-12,0.0,-8.880623684993857e-12
1768965560.2473376,0.7142911999827826,-1.5866081549328873e-12,0.0,-9.103055127209705e-12
1768965560.2986205,0.7346911999827193,-1.7768432067986885e-12,0.0,-9.547144337059778e-12
1768965560.346964,0.7448911999826877,-1.8753606263386446e-12,0.0,-9.769575779275626e-12
1768965560.398576,0.755091199982656,-1.9761447576678233e-12,0.0,-9.992007221491473e-12
1768965560.4469795,0.7652911999826244,-2.0791957168374134e-12,0.0,-1.0214438663707321e-11
1768965560.4969862,0.7856911999825611,-2.2920971902883268e-12,0.0,-1.0658527873557395e-11
1768965560.5469918,0.7958911999825296,-2.4019481687744e-12,0.0,-1.0880959315773242e-11
1768965560.5969896,0.816291199982466,-2.628450145063029e-12,0.0,-1.1325048525623318e-11
1768965560.6470122,0.8264911999824345,-2.745101026814399e-12,0.0,-1.1547479967839165e-11
1768965560.6969368,0.8366911999824027,-2.8640186783805844e-12,0.0,-1.1769524572764203e-11
1768965560.7473516,0.8570911999823394,-3.1086542329318136e-12,0.0,-1.2214387457195898e-11
1768965560.7969396,0.8672911999823076,-3.234372019865676e-12,0.0,-1.2436432062120936e-11
1768965560.848352,0.8876911999822443,-3.492607206870724e-12,0.0,-1.2880908109261821e-11
1768965560.8969622,0.8978911999822126,-3.6251251291722537e-12,0.0,-1.3102952714186859e-11
1768965560.9470313,0.9182911999821495,-3.896960702963828e-12,0.0,-1.3547428761327742e-11
1768965560.9973657,0.9284911999821178,-4.03627876063303e-12,0.0,-1.376947336625278e-11
1768965561.0468347,0.9488911999820544,-4.321714373057576e-12,0.0,-1.4213949413393665e-11
1768965561.0987327,0.9590911999820229,-4.467832392017666e-12,0.0,-1.4436380855609513e-11
1768965561.1487436,0.9692911999819911,-4.616216890664608e-12,0.0,-1.465881229782536e-11
1768965561.197017,0.9896911999819278,-4.9197860813517625e-12,0.0,-1.5103288344966233e-11
1768965561.2472649,0.999891199981896,-5.074970541289596e-12,0.0,-1.5325332949891264e-11
1768965561.2969403,1.0100911999818638,-5.232422235247001e-12,0.0,-1.5546990717525484e-11
1768965561.3469102,1.0304911999818,-5.55412541037592e-12,0.0,-1.5992627276538795e-11
1768965561.3969796,1.0406911999817678,-5.7183762532659025e-12,0.0,-1.6214671881463826e-11
1768965561.446977,1.0508911999817356,-5.884894040047477e-12,0.0,-1.6436716486388858e-11
1768965561.4975395,1.0610911999817039,-6.053679002823023e-12,0.0,-1.665876109131389e-11
1768965561.5470054,1.08149119998164,-6.398049411895359e-12,0.0,-1.7103623975745574e-11
1768965561.5969412,1.0916911999816077,-6.573633581629084e-12,0.0,-1.7325668580670605e-11
1768965561.646932,1.101891199981576,-6.7514846952544076e-12,0.0,-1.7547713185595637e-11
1768965561.6989517,1.1222911999815115,-7.1139884504869755e-12,0.0,-1.7991802395445706e-11
1768965561.7480612,1.1324911999814797,-7.298640627889466e-12,0.0,-1.8213847000370737e-11
1768965561.797934,1.1426911999814482,-7.485558240518117e-12,0.0,-1.843666527987739e-11
1768965561.8635557,1.152891199981416,-7.67474268098719e-12,0.0,-1.8658709884802426e-11
1768965561.897597,1.173291199981352,-8.059912625702497e-12,0.0,-1.9102799094652495e-11
1768965561.9720235,1.193691199981288,-8.454149765728269e-12,0.0,-1.9547661979084183e-11
1768965561.9969537,1.2038911999812558,-8.654667533041079e-12,0.0,-1.9769706584009218e-11
1768965562.0469675,1.214091199981224,-8.857452476347874e-12,0.0,-1.9991751188934252e-11
1768965562.097222,1.2344911999811599,-9.269823426738604e-12,0.0,-2.0435840398784315e-11
1768965562.1470046,1.244691199981128,-9.479409085668998e-12,0.0,-2.065865867829097e-11
1768965562.196901,1.2650911999810641,-9.905378101822525e-12,0.0,-2.1103521562722654e-11
1768965562.246884,1.275291199981032,-1.0121763083762286e-11,0.0,-2.1325566167647685e-11
1768965562.29699,1.2854911999809997,-1.0340415241696017e-11,0.0,-2.154761077257272e-11
1768965562.3468845,1.3058911999809357,-1.0784519344777578e-11,0.0,-2.1992473657004405e-11
1768965562.3969767,1.3160911999809035,-1.1009970709669473e-11,0.0,-2.2214518261929436e-11
1768965562.4469845,1.336491199980839,-1.1467674735332814e-11,0.0,-2.2658607471779505e-11
1768965562.4969757,1.3466911999808069,-1.169992739610426e-11,0.0,-2.288065207670454e-11
1768965562.5472023,1.3568911999807753,-1.1934446420511374e-11,0.0,-2.3103470356211194e-11
1768965562.5970047,1.377291199980711,-1.2410282515771889e-11,0.0,-2.3547559566061263e-11
1768965562.64696,1.3874911999806787,-1.2651601327393105e-11,0.0,-2.3769604170986298e-11
1768965562.6969907,1.4078911999806145,-1.3141039782310323e-11,0.0,-2.4213693380836363e-11
1768965562.7469306,1.4180911999805825,-1.338915768483853e-11,0.0,-2.4436511660343017e-11
1768965562.7969255,1.438491199980518,-1.3892194785774481e-11,0.0,-2.4880600870193083e-11
1768965562.8469918,1.448691199980486,-1.4147114100233422e-11,0.0,-2.5102645475118114e-11
1768965562.896889,1.4690911999804226,-1.4663752400314208e-11,0.0,-2.5548282034131422e-11
1768965562.9469247,1.4792911999803904,-1.4925470689628945e-11,0.0,-2.5770326639056454e-11
1768965562.9972007,1.4894911999803582,-1.5189455922835268e-11,0.0,-2.5992371243981485e-11
1768965563.0469346,1.5098911999802942,-1.572422768512745e-11,0.0,-2.643646045383155e-11
1768965563.0971777,1.5200911999802624,-1.5995013633957393e-11,0.0,-2.6659278733338205e-11
1768965563.1472359,1.5404911999801985,-1.6543383810165943e-11,0.0,-2.710336794318827e-11
1768965563.1969798,1.5506911999801662,-1.6820969546209996e-11,0.0,-2.7325412548113305e-11
1768965563.246991,1.560891199980134,-1.710082245824802e-11,0.0,-2.754745715303834e-11
1768965563.2970126,1.5710911999801023,-1.7382942314177618e-11,0.0,-2.776950175796337e-11
1768965563.3469906,1.5914911999800385,-1.7953979492227255e-11,0.0,-2.821436464239506e-11
1768965563.397019,1.6016911999800063,-1.824289832301267e-11,0.0,-2.8436409247320094e-11
