time,x,y,z,yaw
1768960509.5846813,1.0527143999817565,-5.8821269791507616e-12,0.0,-1.643439546274421e-11
1768960509.634745,1.0731143999816921,-6.2219130181755e-12,0.0,-1.6878484672594274e-11
1768960509.6847274,1.08331439998166,-6.395206569576454e-12,0.0,-1.7100529277519308e-11
1768960509.7346077,1.103714399981596,-6.748592763285344e-12,0.0,-1.7545392161950997e-11
1768960509.7846725,1.1139143999815637,-6.928685521644465e-12,0.0,-1.7767436766876028e-11
1768960509.8350916,1.1241143999815315,-7.111045455997561e-12,0.0,-1.7989481371801063e-11
1768960509.8847435,1.1445143999814675,-7.48256638848092e-12,0.0,-1.8433570581651132e-11
1768960509.934706,1.1547143999814355,-7.671725645843389e-12,0.0,-1.8656388861157786e-11
1768960509.984897,1.1751143999813711,-8.0568449922431e-12,0.0,-1.910047807100785e-11
1768960510.0346096,1.185314399981339,-8.252805197331537e-12,0.0,-1.9322522675932886e-11
1768960510.0846996,1.1955143999813067,-8.451032346311573e-12,0.0,-1.9544567280857917e-11
1768960510.1346736,1.2159143999812427,-8.854285270973887e-12,0.0,-1.9989430165289602e-11
1768960510.1846771,1.2261143999812105,-9.059311859014478e-12,0.0,-2.0211474770214637e-11
1768960510.2346182,1.2465143999811463,-9.476165982821639e-12,0.0,-2.0656337654646322e-11
1768960510.284681,1.2567143999811146,-9.687993286485834e-12,0.0,-2.0879155934152976e-11
1768960510.334833,1.2771143999810506,-1.0118445940260521e-11,0.0,-2.1323245144003045e-11
1768960510.3849642,1.2873143999810184,-1.0337072566934074e-11,0.0,-2.1545289748928077e-11
1768960510.434683,1.2975143999809866,-1.0557966369601601e-11,0.0,-2.176733435385311e-11
1768960510.4847095,1.3179143999809226,-1.1006553762150778e-11,0.0,-2.22121972382848e-11
1768960510.5346673,1.3281143999808904,-1.1234247003878862e-11,0.0,-2.2434241843209834e-11
1768960510.5849252,1.3383143999808587,-1.1464207189498547e-11,0.0,-2.265628644813487e-11
1768960510.6347246,1.3587143999807945,-1.1930928624515057e-11,0.0,-2.3100375657984938e-11
1768960510.6847239,1.3689143999807627,-1.2167689061553588e-11,0.0,-2.3323193937491592e-11
1768960510.7346387,1.3893143999806987,-1.264800891048645e-11,0.0,-2.3767283147341654e-11
1768960510.784649,1.3995143999806665,-1.2891569366841471e-11,0.0,-2.398932775226669e-11
1768960510.834678,1.4097143999806347,-1.313739676708809e-11,0.0,-2.421137235719172e-11
1768960510.8846793,1.4301143999805708,-1.3635850890590685e-11,0.0,-2.4656235241623405e-11
1768960510.9349701,1.4403143999805386,-1.3888477729897857e-11,0.0,-2.4878279846548437e-11
1768960510.9846864,1.4607143999804748,-1.4400532240186976e-11,0.0,-2.53223690563985e-11
1768960511.0346713,1.4709143999804426,-1.4659960027220114e-11,0.0,-2.5545187335905153e-11
1768960511.0846512,1.4913143999803786,-1.518561376378393e-11,0.0,-2.5990050220336842e-11
1768960511.1360579,1.5015143999803464,-1.545184087382642e-11,0.0,-2.6212094825261876e-11
1768960511.186232,1.5117143999803142,-1.5720334927760535e-11,0.0,-2.6434139430186907e-11
1768960511.234788,1.5321143999802502,-1.6264123519149955e-11,0.0,-2.6879002314618596e-11
1768960511.28503,1.542314399980218,-1.6539417012144625e-11,0.0,-2.710104691954363e-11
1768960511.3354154,1.562714399980154,-1.7096804829808754e-11,0.0,-2.75451361293937e-11
