time,x,y,z,yaw
1768964288.7508848,-6.523807470603469e-16,3.3476550292878956e-32,0.0,-1.2375014758234383e-16
1768964288.8009806,-6.523808725275465e-16,3.3476565819465084e-32,0.0,-1.2375024360001284e-16
1768964288.8494976,-6.523808362219902e-16,3.3476561326624504e-32,0.0,-1.2375045160836468e-16
1768964288.8995478,-6.523813391526428e-16,3.34766235645622e-32,0.0,-1.237506824405328e-16
1768964288.9494915,-6.523812358101802e-16,3.3476610775858006e-32,0.0,-1.2375084037622106e-16
1768964289.000118,-6.523815590313163e-16,3.3476650774761667e-32,0.0,-1.2375097187341435e-16
1768964289.0494606,-6.523820151442998e-16,3.3476707219200847e-32,0.0,-1.2375113620948847e-16
1768964289.0994847,-6.523818098648177e-16,3.3476681815586753e-32,0.0,-1.2375126511626018e-16
1768964289.1494453,-6.523822007933546e-16,3.3476730193516955e-32,0.0,-1.2375186206898837e-16
1768964289.199489,-6.523824888386775e-16,3.347676583969061e-32,0.0,-1.2375223261516298e-16
1768964289.2494307,-6.523827975425567e-16,3.347680404273146e-32,0.0,-1.2375317363922042e-16
1768964289.2994788,-6.523828410272594e-16,3.347680942412409e-32,0.0,-1.2375348411076951e-16
1768964289.3495805,-6.523830544095881e-16,3.3476835831029946e-32,0.0,-1.2375381381187302e-16
1768964289.3994632,-6.523831646240498e-16,3.347684947047816e-32,0.0,-1.2375360069012112e-16
1768964289.44948,-6.523837412403381e-16,3.347692082888173e-32,0.0,-1.2375379067402445e-16
1768964289.499479,-6.523838522892582e-16,3.3476934571627305e-32,0.0,-1.2375393824235908e-16
1768964289.5494728,-6.523837504266892e-16,3.3476921965715867e-32,0.0,-1.2375411710589223e-16
1768964289.5993671,-6.523841253928358e-16,3.347696836933542e-32,0.0,-1.2375514885898325e-16
1768964289.6494312,-6.523846004249887e-16,3.347702715706924e-32,0.0,-1.237553894590509e-16
1768964289.6997793,-6.52384510668257e-16,3.3477016049139146e-32,0.0,-1.2375623630461585e-16
1768964289.7496898,-6.523848920502755e-16,3.3477063247573445e-32,0.0,-1.2375714286051164e-16
1768964289.7994096,-6.523853625683641e-16,3.3477121477633894e-32,0.0,-1.237576333340589e-16
1768964289.8499,-6.523856467113322e-16,3.3477156642739683e-32,0.0,-1.2375830131896584e-16
1768964289.8994398,-6.523858430882501e-16,3.34771809460677e-32,0.0,-1.2375862197626668e-16
1768964289.949657,-6.523859479900377e-16,3.347719392860138e-32,0.0,-1.2375866144049683e-16
1768964289.999358,-6.523859196775629e-16,3.3477190424668496e-32,0.0,-1.2375902945060518e-16
1768964290.0494869,-6.523862272985383e-16,3.347722849560837e-32,0.0,-1.23759516445199e-16
1768964290.0994503,-6.523867145793397e-16,3.347728880115361e-32,0.0,-1.2375945139941096e-16
1768964290.1494293,-6.523866446675477e-16,3.3477280148900534e-32,0.0,-1.237597007761183e-16
1768964290.1995237,-6.523870855651847e-16,3.347733471428777e-32,0.0,-1.2375983578448038e-16
1768964290.2499359,-6.523874000905009e-16,3.347737364006805e-32,0.0,-1.2376071076182438e-16
1768964290.2994177,-6.523873089657977e-16,3.34773623623523e-32,0.0,-1.23761273845993e-16
