time,x,y,z,yaw
1768963279.9867377,-6.522490735376599e-16,3.3460269948987266e-32,0.0,-1.2353363622579025e-16
1768963280.0368216,-6.522487148300592e-16,3.346022563652876e-32,0.0,-1.2353369814196338e-16
1768963280.0868175,-6.522487965765322e-16,3.346023573489951e-32,0.0,-1.2353444367074045e-16
1768963280.1383486,-6.522492233947656e-16,3.3460288461659655e-32,0.0,-1.235346399594479e-16
1768963280.1868002,-6.522492312437894e-16,3.346028943125515e-32,0.0,-1.235349000159321e-16
1768963280.2367866,-6.522497513599514e-16,3.346035368386707e-32,0.0,-1.2353542383478834e-16
1768963280.2871447,-6.522500324025018e-16,3.3460388402675435e-32,0.0,-1.235359148281634e-16
1768963280.3368,-6.522501652456057e-16,3.3460404813631134e-32,0.0,-1.235362382766973e-16
1768963280.3867874,-6.522503954698164e-16,3.3460433254686554e-32,0.0,-1.2353650604719145e-16
1768963280.436685,-6.522504327279232e-16,3.346043785744975e-32,0.0,-1.2353678238962553e-16
1768963280.4867675,-6.52251052887401e-16,3.346051447018177e-32,0.0,-1.2353741322860135e-16
1768963280.5367281,-6.5225103102031655e-16,3.346051176874932e-32,0.0,-1.2353751565394088e-16
1768963280.5872977,-6.522512674879372e-16,3.346054098136301e-32,0.0,-1.23538061671011e-16
1768963280.6368246,-6.522517224085953e-16,3.346059718156738e-32,0.0,-1.2353882344763804e-16
1768963280.68678,-6.522520595990127e-16,3.3460638837774264e-32,0.0,-1.23539224017291e-16
1768963280.7379246,-6.522519632339009e-16,3.346062693284035e-32,0.0,-1.235397723215705e-16
1768963280.786731,-6.522521965306014e-16,3.3460655754233337e-32,0.0,-1.235402133210959e-16
1768963280.8369582,-6.522526463339266e-16,3.346071132316542e-32,0.0,-1.235407003423288e-16
1768963280.886729,-6.52252757295715e-16,3.3460725031476494e-32,0.0,-1.235409392572222e-16
1768963280.9367688,-6.52253109590786e-16,3.3460768554377433e-32,0.0,-1.2354110780902537e-16
1768963280.986782,-6.522528106379125e-16,3.346073162133446e-32,0.0,-1.2354131134801078e-16
1768963281.036782,-6.522532873304836e-16,3.346079051259098e-32,0.0,-1.2354182555248243e-16
1768963281.0868313,-6.522537494770868e-16,3.346084760705402e-32,0.0,-1.2354192928171656e-16
1768963281.1367161,-6.522543068059617e-16,3.3460916460781563e-32,0.0,-1.235425990662527e-16
1768963281.1869955,-6.52254190216459e-16,3.346090205699664e-32,0.0,-1.2354293265173552e-16
1768963281.236783,-6.522546301818291e-16,3.3460956411575626e-32,0.0,-1.235428332722288e-16
1768963281.2867894,-6.522548633365002e-16,3.346098521617366e-32,0.0,-1.2354294887666066e-16
1768963281.3367333,-6.522547484850551e-16,3.346097102708972e-32,0.0,-1.2354285305993738e-16
1768963281.3867812,-6.522552381771289e-16,3.346103152509016e-32,0.0,-1.235430567912482e-16
1768963281.4368021,-6.52255382704915e-16,3.3461049380551864e-32,0.0,-1.2354335416536714e-16
1768963281.487309,-6.52255565557988e-16,3.346107197091859e-32,0.0,-1.2354368965459706e-16
1768963281.5367975,-6.522559249700307e-16,3.346111637433385e-32,0.0,-1.2354453977757024e-16
1768963281.586785,-6.522558217894421e-16,3.346110362692458e-32,0.0,-1.2354458866651531e-16
1768963281.636745,-6.522562141505723e-16,3.3461152100941056e-32,0.0,-1.2354472045927417e-16
1768963281.6867416,-6.522566479239105e-16,3.3461205691399554e-32,0.0,-1.2354497850928102e-16
1768963281.7370389,-6.522564242411887e-16,3.346117805647339e-32,0.0,-1.235454199831585e-16
1768963281.7868047,-6.522566053594189e-16,3.3461200432782705e-32,0.0,-1.2354621957577358e-16
1768963281.8368409,-6.522571187299237e-16,3.3461263857806524e-32,0.0,-1.235463668094106e-16
1768963281.8867335,-6.52257623251958e-16,3.346132618997938e-32,0.0,-1.2354703768726917e-16
1768963281.9367952,-6.522575675812167e-16,3.346131931202756e-32,0.0,-1.2354715179401221e-16
1768963281.986826,-6.522580449037673e-16,3.3461378283980646e-32,0.0,-1.2354757151289537e-16
1768963282.036794,-6.522582699525213e-16,3.3461406088290083e-32,0.0,-1.235479373354687e-16
1768963282.0868244,-6.522583983991243e-16,3.346142195772063e-32,0.0,-1.2354856679059932e-16
1768963282.1368039,-6.522582942187157e-16,3.3461409086356844e-32,0.0,-1.2354908323133088e-16
1768963282.1867657,-6.522586401242137e-16,3.346145182270203e-32,0.0,-1.2354910797955902e-16
